Objects
100
,,Global Angle UAV_6_4:UAV_6_4,,,,,,Global Angle pendulum:pendulum,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
4566,0,2.69622,1.61098,-0.0515445,-1499.47,606.293,401.531,,,,,,
4567,0,2.69683,1.61075,-0.050752,-1500.16,606.431,401.855,,,,,,
4568,0,2.69734,1.6122,-0.0503299,-1500.64,606.504,401.834,,,,,,
4569,0,2.69824,1.61237,-0.0508374,-1501.12,606.543,401.863,,,,,,
4570,0,2.69947,1.61263,-0.0528325,-1501.61,606.545,401.906,,,,,,
4571,0,2.70012,1.61345,-0.0543174,-1502,606.626,401.928,,,,,,
4572,0,2.70039,1.61396,-0.058501,-1502.34,606.903,401.932,,,,,,
4573,0,2.69976,1.61309,-0.0627759,-1502.64,607.156,401.967,,,,,,
4574,0,2.69935,1.61237,-0.0664574,-1503.01,607.346,401.984,,,,,,
4575,0,2.69905,1.61175,-0.0690244,-1503.4,607.554,402.001,,,,,,
4576,0,2.69908,1.61183,-0.0715934,-1503.77,607.847,401.944,,,,,,
4577,0,2.69904,1.61258,-0.0732119,-1504.11,608.074,401.917,,,,,,
4578,0,2.69903,1.61232,-0.0751838,-1504.48,608.226,401.887,,,,,,
4579,0,2.69892,1.61151,-0.0765901,-1504.85,608.381,401.87,,,,,,
4580,0,2.70071,1.61249,-0.0756179,-1505.3,608.445,401.833,,,,,,
4581,0,2.70161,1.61387,-0.0746753,-1505.68,608.465,401.668,,,,,,
4582,0,2.70118,1.61391,-0.0738785,-1506.12,608.6,401.678,,,,,,
4583,0,2.70032,1.61289,-0.0746785,-1506.52,608.626,401.586,,,,,,
4584,0,2.70066,1.61283,-0.0731067,-1506.98,608.719,401.559,,,,,,
4585,0,2.70043,1.61218,-0.0706663,-1507.43,608.623,401.425,,,,,,
4586,0,2.7013,1.6124,-0.0670385,-1507.9,608.606,401.372,,,,,,
4587,0,2.70237,1.6131,-0.0652167,-1508.34,608.674,401.386,,,,,,
4588,0,2.70356,1.61585,-0.0600975,-1508.79,608.924,401.473,,,,,,
4589,0,2.70427,1.61625,-0.0585373,-1509.16,609.088,401.381,,,,,,
4590,0,2.70345,1.61605,-0.0577144,-1509.53,609.205,401.224,,,,,,
4591,0,2.70256,1.61547,-0.0565388,-1509.86,609.35,401.079,,,,,,
4592,0,2.70264,1.61611,-0.0537681,-1510.24,609.448,400.87,,,,,,
4593,0,2.70316,1.61682,-0.0529616,-1510.55,609.657,400.699,,,,,,
4594,0,2.70178,1.61574,-0.0530422,-1510.94,609.849,400.52,,,,,,
4595,0,2.70195,1.61677,-0.0499569,-1511.19,609.845,400.164,,,,,,
4596,0,2.702,1.61688,-0.0494647,-1511.56,609.93,399.918,,,,,,
4597,0,2.70188,1.61828,-0.0478314,-1511.89,610.07,399.661,,,,,,
4598,0,2.70313,1.62079,-0.0445554,-1512.28,610.174,399.38,,,,,,
4599,0,2.70155,1.61846,-0.0469743,-1512.47,610.175,398.792,,,,,,
4600,0,2.69966,1.61667,-0.0494061,-1512.74,610.132,398.396,,,,,,
4601,0,2.69914,1.61656,-0.0478533,-1513.08,610.28,398.1,,,,,,
4602,0,2.69913,1.61658,-0.047024,-1513.35,610.375,397.745,,,,,,
4603,0,2.69896,1.61701,-0.0467343,-1513.57,610.497,397.399,,,,,,
4604,0,2.69876,1.61766,-0.0472952,-1513.82,610.581,397.049,,,,,,
4605,0,2.69785,1.61626,-0.0494683,-1513.98,610.581,396.576,,,,,,
4606,0,2.69783,1.61648,-0.0499376,-1514.21,610.633,396.231,,,,,,
4607,0,2.69791,1.61688,-0.0504343,-1514.47,610.721,395.914,,,,,,
4608,0,2.69623,1.61535,-0.0525072,-1514.77,611.019,395.656,,,,,,
4609,0,2.69859,1.62105,-0.0479412,-1515.24,611.306,395.734,,,,,,
4610,0,2.7,1.62212,-0.0472906,-1515.32,611.162,395.106,,,,,,
4611,0,2.70017,1.62208,-0.0477477,-1515.51,611.222,394.807,,,,,,
4612,0,2.69979,1.62199,-0.0482226,-1515.77,611.245,394.546,,,,,,
4613,0,2.69941,1.62148,-0.0490165,-1516.02,611.325,394.323,,,,,,
4614,0,2.69849,1.6229,-0.0485542,-1516.3,611.478,394.151,,,,,,
4615,0,2.69692,1.622,-0.0496364,-1516.44,611.611,393.867,,,,,,
4616,0,2.69643,1.62247,-0.0500847,-1516.67,611.647,393.659,,,,,,
4617,0,2.69682,1.62216,-0.0500124,-1516.93,611.617,393.453,,,,,,
4618,0,2.69655,1.62232,-0.0515482,-1517.18,611.602,393.236,,,,,,
4619,0,2.69611,1.6226,-0.0514675,-1517.43,611.758,393.038,,,,,,
4620,0,2.69599,1.62308,-0.0525484,-1517.66,611.907,392.86,,,,,,
4621,0,2.69535,1.62304,-0.0542392,-1517.9,612.036,392.609,,,,,,
4622,0,2.69448,1.62237,-0.0553898,-1518.18,612.12,392.45,,,,,,
4623,0,2.69336,1.62166,-0.0556676,-1518.48,612.219,392.241,,,,,,
4624,0,2.69249,1.6219,-0.0569544,-1518.72,612.395,392.018,,,,,,
4625,0,2.69242,1.6224,-0.0569889,-1518.91,612.489,391.85,,,,,,
4626,0,2.69128,1.62182,-0.0584735,-1519.09,612.4,391.526,,,,,,
4627,0,2.69323,1.62182,-0.0565417,-1519.21,612.255,391.336,,,,,,
4628,0,2.69311,1.62271,-0.0553745,-1519.6,612.184,391.139,,,,,,
4629,0,2.69381,1.62414,-0.0524205,-1519.85,612.031,390.984,,,,,,
4630,0,2.69504,1.62624,-0.0490486,-1520.14,612.045,390.857,,,,,,
4631,0,2.69574,1.62617,-0.0486311,-1520.31,612.015,390.696,,,,,,
4632,0,2.69666,1.6281,-0.0471475,-1520.6,611.899,390.593,,,,,,
4633,0,2.69615,1.62604,-0.0491923,-1520.78,611.919,390.519,,,,,,
4634,0,2.69643,1.62676,-0.0500511,-1521.05,612.033,390.409,,,,,,
4635,0,2.69693,1.62812,-0.0498734,-1521.16,612.171,390.4,,,,,,
4636,0,2.69388,1.62416,-0.0559796,-1521.25,612.261,390.164,,,,,,
4637,0,2.69223,1.62261,-0.0582469,-1521.3,612.321,389.994,,,,,,
4638,0,2.69208,1.62305,-0.0584427,-1521.44,612.46,389.883,,,,,,
4639,0,2.69245,1.62276,-0.0597437,-1521.54,612.577,389.801,,,,,,
4640,0,2.6921,1.62269,-0.0610829,-1521.67,612.641,389.702,,,,,,
4641,0,2.6923,1.6226,-0.0627287,-1521.79,612.692,389.672,,,,,,
4642,0,2.69341,1.62544,-0.0610955,-1521.93,612.776,389.654,,,,,,
4643,0,2.69467,1.62639,-0.0603971,-1522.01,612.763,389.541,,,,,,
4644,0,2.69515,1.62622,-0.0607016,-1522.11,612.725,389.464,,,,,,
4645,0,2.69612,1.62628,-0.0605727,-1522.24,612.562,389.346,,,,,,
4646,0,2.69759,1.62635,-0.0604832,-1522.34,612.495,389.245,,,,,,
4647,0,2.69914,1.62693,-0.0595665,-1522.46,612.523,389.151,,,,,,
4648,0,2.6987,1.62692,-0.0599415,-1522.46,612.512,389.056,,,,,,
4649,0,2.69842,1.62698,-0.0600881,-1522.46,612.488,388.98,,,,,,
4650,0,2.69818,1.62717,-0.0614542,-1522.5,612.592,388.825,,,,,,
4651,0,2.69766,1.62706,-0.0610876,-1522.52,612.654,388.78,,,,,,
4652,0,2.6965,1.62618,-0.0622954,-1522.6,612.697,388.691,,,,,,
4653,0,2.69592,1.6264,-0.0638707,-1522.52,612.715,388.578,,,,,,
4654,0,2.69552,1.6254,-0.0641319,-1522.5,612.838,388.533,,,,,,
4655,0,2.69535,1.62569,-0.0647132,-1522.44,612.844,388.444,,,,,,
4656,0,2.69463,1.6254,-0.0653032,-1522.34,612.881,388.302,,,,,,
4657,0,2.69584,1.62669,-0.0634376,-1522.31,612.965,388.375,,,,,,
4658,0,2.69579,1.62636,-0.0632079,-1522.24,612.886,388.287,,,,,,
4659,0,2.69731,1.62755,-0.0611337,-1522.14,612.923,388.285,,,,,,
4660,0,2.69724,1.62756,-0.0612795,-1522.02,612.942,388.196,,,,,,
4661,0,2.69608,1.6275,-0.0623842,-1521.84,612.961,388.092,,,,,,
4662,0,2.69535,1.62701,-0.0617701,-1521.74,612.993,387.999,,,,,,
4663,0,2.69478,1.62577,-0.0615079,-1521.61,613.035,387.935,,,,,,
4664,0,2.6934,1.62515,-0.0608731,-1521.56,613.028,387.853,,,,,,
4665,0,2.69297,1.62629,-0.0592741,-1521.47,613.091,387.831,,,,,,
4666,0,-0.00173963,0.00798691,0.00271205,-1520.89,612.783,386.983,,,,,,
4667,0,-0.000656125,0.00694583,0.00286143,-1520.78,612.836,387.006,,,,,,
4668,0,-0.00140053,0.00646216,0.00220833,-1520.62,612.654,386.835,,,,,,
4669,0,-0.00201815,0.00609339,0.00207159,-1520.41,612.583,386.865,,,,,,
4670,0,-0.00202569,0.00581833,0.00195023,-1520.29,612.601,386.863,,,,,,
4671,0,-0.00136094,0.00456093,0.00197006,-1520.16,612.712,386.892,,,,,,
4672,0,-0.00143134,0.00430277,0.0026759,-1519.96,612.728,386.983,,,,,,
4673,0,-0.00275856,0.00303429,0.00294963,-1519.75,612.621,386.972,,,,,,
4674,0,-0.000573846,0.00177956,0.00296373,-1519.61,612.519,387.071,,,,,,
4675,0,0.000481863,0.0010177,0.00260807,-1519.51,612.414,387.172,,,,,,
4676,0,0.000783046,-0.000294858,0.00226324,-1519.34,612.281,387.271,,,,,,
4677,0,0.000931286,-0.00177974,0.00236669,-1519.18,612.031,387.255,,,,,,
4678,0,0.00186713,-0.00326244,0.00298353,-1518.97,612.009,387.386,,,,,,
4679,0,0.00239365,-0.00387986,0.00303047,-1518.7,612.068,387.513,,,,,,
4680,0,0.00277351,-0.00325019,0.00255637,-1518.45,612.007,387.648,,,,,,
4681,0,0.00277213,-0.00313085,0.00215103,-1518.24,611.925,387.814,,,,,,
4682,0,0.00277581,-0.0025756,0.00259566,-1517.96,611.925,387.904,,,,,,
4683,0,0.00205302,-0.00170341,0.00325335,-1517.58,611.967,388.022,,,,,,
4684,0,0.00196318,-7.53588e-005,0.00290722,-1517.22,611.926,388.112,,,,,,
4685,0,0.00191789,0.000229188,0.00224148,-1516.93,611.842,388.229,,,,,,
4686,0,0.00159402,0.000635423,0.00182031,-1516.67,611.781,388.322,,,,,,
4687,0,0.00134611,0.0015634,0.00142714,-1516.39,611.853,388.494,,,,,,
4688,0,0.00214264,0.000822356,0.00201923,-1516.02,611.736,388.516,,,,,,
4689,0,0.00303099,0.000926506,0.0018379,-1515.74,611.638,388.559,,,,,,
4690,0,0.00320381,0.00207276,0.00139326,-1515.52,611.578,388.7,,,,,,
4691,0,0.0034619,0.00219733,0.00129253,-1515.3,611.477,388.765,,,,,,
4692,0,0.00471964,0.00234467,0.00142566,-1515.15,611.435,388.864,,,,,,
4693,0,0.00539847,0.0019856,0.00157408,-1514.87,611.296,388.775,,,,,,
4694,0,0.00568149,0.00207099,0.00162376,-1514.67,611.164,388.767,,,,,,
4695,0,0.00510491,0.00112347,0.00157417,-1514.46,611.128,388.809,,,,,,
4696,0,0.00670267,0.000556757,0.00160763,-1514.26,611.038,388.802,,,,,,
4697,0,0.00797926,-7.9674e-005,0.00131723,-1514.04,610.896,388.762,,,,,,
4698,0,0.00889289,-0.00034367,0.00133756,-1513.83,610.719,388.699,,,,,,
4699,0,0.00848504,-0.00103086,0.00145578,-1513.58,610.794,388.607,,,,,,
4700,0,0.00851976,-0.00130136,0.00151518,-1513.31,610.813,388.603,,,,,,
4701,0,0.00781632,-0.00098492,0.00100832,-1513.14,610.714,388.553,,,,,,
4702,0,-2.6841,-1.61947,0.0396711,-1513.4,611.171,389.265,,,,,,
4703,0,-2.68604,-1.61953,0.0413903,-1513.13,611.214,389.112,,,,,,
4704,0,-2.68792,-1.62101,0.0416728,-1512.98,611.343,389.047,,,,,,
4705,0,-2.69012,-1.6229,0.0430447,-1512.81,611.244,388.717,,,,,,
4706,0,-2.68855,-1.62204,0.0401853,-1512.66,611.177,388.703,,,,,,
4707,0,-2.69094,-1.62194,0.0410653,-1512.45,610.77,388.326,,,,,,
4708,0,-2.69282,-1.6221,0.0403041,-1512.25,610.491,387.942,,,,,,
4709,0,-2.69182,-1.62152,0.0396103,-1512.16,610.396,387.822,,,,,,
4710,0,-2.69201,-1.62122,0.0390276,-1511.98,610.212,387.621,,,,,,
4711,0,-2.69184,-1.6204,0.0384095,-1511.95,609.998,387.433,,,,,,
4712,0,-2.69163,-1.61986,0.0380472,-1511.83,609.806,387.246,,,,,,
4713,0,-2.68826,-1.61939,0.0355984,-1511.6,609.525,386.864,,,,,,
4714,0,-2.68396,-1.61873,0.0318243,-1511.56,609.626,387.041,,,,,,
4715,0,-2.68416,-1.61881,0.031111,-1511.48,609.491,386.812,,,,,,
4716,0,-2.68469,-1.61838,0.0304892,-1511.47,609.377,386.623,,,,,,
4717,0,-2.68529,-1.6183,0.0312699,-1511.42,609.252,386.471,,,,,,
4718,0,-2.68481,-1.61789,0.031188,-1511.33,609.021,386.22,,,,,,
4719,0,-2.68458,-1.61809,0.0311094,-1511.16,608.958,386.057,,,,,,
4720,0,-2.68753,-1.61739,0.0357384,-1511.14,609.01,386.136,,,,,,
4721,0,-2.68758,-1.61738,0.0370095,-1511.06,608.831,385.974,,,,,,
4722,0,-2.68584,-1.61651,0.0374976,-1510.87,608.591,385.688,,,,,,
4723,0,-2.68617,-1.61745,0.0396156,-1510.7,608.493,385.536,,,,,,
4724,0,-2.69141,-1.61845,0.0458519,-1510.51,608.16,385.044,,,,,,
4725,0,-2.69276,-1.61931,0.0470438,-1510.51,608.071,384.94,,,,,,
4726,0,-2.69352,-1.61906,0.0481832,-1510.49,607.977,384.814,,,,,,
4727,0,-2.69372,-1.61893,0.0480991,-1510.5,607.826,384.684,,,,,,
4728,0,-2.69401,-1.61955,0.0475318,-1510.52,607.705,384.556,,,,,,
4729,0,-2.69122,-1.61899,0.0442753,-1510.71,607.967,384.967,,,,,,
4730,0,-2.69227,-1.61888,0.0447851,-1510.72,607.692,384.884,,,,,,
4731,0,-2.69149,-1.61783,0.0450036,-1510.84,607.443,384.778,,,,,,
4732,0,-2.69174,-1.61834,0.0458369,-1510.8,607.265,384.721,,,,,,
4733,0,-2.69167,-1.61889,0.0468204,-1510.78,607.111,384.657,,,,,,
4734,0,-2.69216,-1.61921,0.0480099,-1510.77,606.906,384.571,,,,,,
4735,0,-2.69159,-1.62022,0.0476367,-1510.76,606.702,384.557,,,,,,
4736,0,-2.68946,-1.61903,0.0466421,-1510.73,606.279,384.396,,,,,,
4737,0,-2.68919,-1.61976,0.0470962,-1510.74,605.717,383.996,,,,,,
4738,0,0.00149985,0.000808355,-0.000666715,-1510.54,605.321,383.664,,,,,,
4739,0,0.00152913,0.000897464,-0.000390416,-1510.51,605.187,383.652,,,,,,
4740,0,0.00167538,0.000614914,-0.000246701,-1510.54,604.935,383.665,,,,,,
4741,0,0.00168667,0.00129871,-0.000367274,-1510.62,604.567,383.655,,,,,,
4742,0,0.00233855,0.00136451,-0.000557653,-1510.66,604.307,383.675,,,,,,
4743,0,0.0023473,0.00165224,-9.17163e-005,-1510.67,604.084,383.644,,,,,,
4744,0,0.00241012,0.00218994,0.000287509,-1510.6,603.964,383.631,,,,,,
4745,0,0.00296317,0.00283912,0.000315122,-1510.56,603.765,383.585,,,,,,
4746,0,0.00323995,0.00329035,1.93678e-005,-1510.56,603.432,383.537,,,,,,
4747,0,0.00304286,0.00291973,-0.000230642,-1510.59,603.014,383.461,,,,,,
4748,0,0.0035266,0.00268561,-0.000126702,-1510.63,602.853,383.428,,,,,,
4749,0,0.00280901,0.0024155,0.000331558,-1510.69,602.783,383.403,,,,,,
4750,0,0.00175084,0.00191335,0.000667519,-1510.78,602.608,383.378,,,,,,
4751,0,0.000537144,0.000998775,0.000946256,-1510.85,602.391,383.354,,,,,,
4752,0,0.000198201,0.000340673,0.000783072,-1510.95,602.176,383.378,,,,,,
4753,0,-8.1401e-006,0.000118364,0.000454271,-1511.09,601.995,383.395,,,,,,
4754,0,-0.000896385,-0.000583425,0.000469393,-1511.15,601.826,383.38,,,,,,
4755,0,-0.000379785,-0.000298646,0.00119652,-1511.17,601.677,383.475,,,,,,
4756,0,0.000316891,-0.00185521,0.00204143,-1511.16,601.358,383.412,,,,,,
4757,0,-0.000239903,-0.00160696,0.000715105,-1511.32,601.185,383.559,,,,,,
4758,0,-0.000321298,-0.00111708,0.000104506,-1511.4,600.924,383.611,,,,,,
4759,0,-0.00106013,-0.00126856,0.000295485,-1511.48,600.813,383.633,,,,,,
4760,0,-0.000638305,-0.00134183,0.000589994,-1511.47,600.664,383.824,,,,,,
4761,0,-0.00141553,-0.000953175,0.000527139,-1511.5,600.543,383.879,,,,,,
4762,0,-0.00179688,-0.000933718,0.00032549,-1511.57,600.463,384.069,,,,,,
4763,0,-0.00330522,0.000474179,-0.000416577,-1511.67,600.247,384.09,,,,,,
4764,0,-0.00367543,-0.000143704,-0.000152804,-1511.76,600.201,384.3,,,,,,
4765,0,-0.00390853,-0.000358219,0.000303871,-1511.79,600.161,384.488,,,,,,
4766,0,-0.00470979,0.00106189,-0.000127425,-1511.77,600.038,384.565,,,,,,
4767,0,-0.00467613,0.00124612,0.000125737,-1511.86,599.866,384.716,,,,,,
4768,0,-0.00413464,0.00125033,-0.000103745,-1511.92,599.632,384.886,,,,,,
4769,0,-0.00346208,0.00123485,1.78026e-005,-1512.05,599.496,385.103,,,,,,
4770,0,-0.00174384,0.00145552,-0.000183253,-1512.16,599.323,385.287,,,,,,
4771,0,-0.00133708,0.00131874,-0.000428955,-1512.23,599.075,385.441,,,,,,
4772,0,-0.000128999,0.000658673,-0.00029739,-1512.33,598.896,385.688,,,,,,
4773,0,0.000438979,0.000879442,-0.000658186,-1512.45,598.735,385.872,,,,,,
4774,0,0.000476895,0.00149532,-0.00122761,-1512.55,598.545,385.931,,,,,,
4775,0,0.000990598,0.00195848,-0.00166006,-1512.6,598.385,386.056,,,,,,
4776,0,0.00127823,0.00271288,-0.0016453,-1512.59,598.316,386.169,,,,,,
4777,0,0.00191554,0.0036705,-0.00171346,-1512.54,598.158,386.215,,,,,,
4778,0,0.00266841,0.00491077,-0.00165752,-1512.51,597.972,386.188,,,,,,
4779,0,0.00298948,0.00662474,-0.00182742,-1512.39,597.852,386.077,,,,,,
4780,0,0.00432051,0.00915748,-0.00229876,-1512.27,597.7,385.957,,,,,,
4781,0,0.00441976,0.0115443,-0.00239845,-1512.13,597.556,385.693,,,,,,
4782,0,0.00433594,0.0144837,-0.00253408,-1511.93,597.445,385.402,,,,,,
4783,0,0.00380485,0.0170001,-0.00258681,-1511.72,597.327,384.973,,,,,,
4784,0,0.0038177,0.018879,-0.00260255,-1511.56,597.196,384.49,,,,,,
4785,0,0.00398676,0.0205371,-0.00310095,-1511.42,597.004,383.843,,,,,,
4786,0,0.00453492,0.021885,-0.00304433,-1511.27,596.893,383.134,,,,,,
4787,0,0.00521127,0.0233949,-0.00329152,-1511.14,596.7,382.347,,,,,,
4788,0,0.00568333,0.0243571,-0.00312048,-1510.99,596.666,381.597,,,,,,
4789,0,0.00412065,0.0271901,-0.00352482,-1510.86,596.555,380.598,,,,,,
4790,0,0.002749,0.0282439,-0.00369751,-1510.74,596.53,379.618,,,,,,
4791,0,0.00108676,0.0291599,-0.00436523,-1510.55,596.638,378.577,,,,,,
4792,0,0.000125242,0.0294335,-0.0043396,-1510.35,596.541,377.453,,,,,,
4793,0,0.00022886,0.0298189,-0.0040207,-1510.25,596.442,376.191,,,,,,
4794,0,-3.67689e-005,0.0309816,-0.00472142,-1510.11,596.372,374.892,,,,,,
4795,0,-0.000460327,0.0306405,-0.00484995,-1509.93,596.241,373.608,,,,,,
4796,0,-0.000894933,0.0312282,-0.00505377,-1509.72,596.147,372.124,,,,,,
4797,0,-0.00193033,0.0318057,-0.00488893,-1509.44,596.047,370.677,,,,,,
4798,0,-0.0011513,0.0318641,-0.00510492,-1509.25,595.834,369.103,,,,,,
4799,0,-0.00126411,0.0307543,-0.00525468,-1508.94,595.724,367.593,,,,,,
4800,0,-0.00162238,0.0317439,-0.00565125,-1508.71,595.562,365.933,,,,,,
4801,0,-0.000852697,0.0315415,-0.00557842,-1508.41,595.35,364.228,,,,,,
4802,0,-0.00116168,0.0313212,-0.00581117,-1508.07,595.208,362.464,,,,,,
4803,0,-2.65007e-005,0.0313385,-0.00631153,-1507.73,595.155,360.898,,,,,,
4804,0,0.000566976,0.031628,-0.00568226,-1507.31,594.984,359.009,,,,,,
4805,0,-0.00032054,0.0313738,-0.00622877,-1506.9,594.856,357.062,,,,,,
4806,0,0.00041926,0.0312066,-0.0068598,-1506.5,594.751,355.229,,,,,,
4807,0,-0.00177675,0.0290844,-0.00681367,-1506.12,594.642,353.242,,,,,,
4808,0,-0.00148566,0.0276609,-0.00639735,-1505.76,594.63,351.396,,,,,,
4809,0,-0.00184815,0.0278977,-0.00663413,-1505.28,594.435,349.215,,,,,,
4810,0,-0.000310921,0.0260816,-0.00631235,-1504.76,594.365,347.326,,,,,,
4811,0,-3.10305e-005,0.0267367,-0.00619327,-1504.23,594.005,345.236,,,,,,
4812,0,0.000549584,0.0256883,-0.00648139,-1503.65,593.811,343.172,,,,,,
4813,0,0.00385153,0.0263737,-0.00656465,-1503.05,593.581,341.033,,,,,,
4814,0,0.00335488,0.0259618,-0.00656325,-1502.34,593.269,338.784,,,,,,
4815,0,0.00482392,0.0275469,-0.00701051,-1501.6,593.019,336.371,,,,,,
4816,0,0.00563985,0.0263181,-0.00675556,-1500.88,592.715,333.918,,,,,,
4817,0,0.00799549,0.0286131,-0.00685158,-1500.12,592.358,331.082,,,,,,
4818,0,0.0104018,0.0282876,-0.00688944,-1499.27,592.014,328.125,,,,,,
4819,0,0.0127378,0.0283132,-0.00595268,-1498.48,591.628,324.907,,,,,,
4820,0,0.0134498,0.0306511,-0.00675854,-1497.55,591.338,321.445,,,,,,
4821,0,0.0142383,0.0320129,-0.00695914,-1496.71,590.952,317.563,,,,,,
4822,0,0.0162523,0.0314675,-0.00659382,-1495.85,590.641,313.729,,,,,,
4823,0,0.0165089,0.0306738,-0.00581158,-1495.04,590.342,309.634,,,,,,
4824,0,0.0163085,0.0305118,-0.00564417,-1494.21,590.108,305.434,,,,,,
4825,0,0.0154583,0.0303657,-0.00581271,-1493.3,589.95,301.274,,,,,,
4826,0,0.0145299,0.0281736,-0.00595046,-1492.59,589.967,297.276,,,,,,
4827,0,0.0121292,0.0271678,-0.00597508,-1491.83,589.713,293.008,,,,,,
4828,0,0.0109338,0.0244849,-0.00530829,-1491.05,589.476,288.688,,,,,,
4829,0,0.00943994,0.02289,-0.00524296,-1490.28,589.318,284.772,,,,,,
4830,0,0.00881196,0.0214614,-0.00504503,-1489.47,589.181,280.986,,,,,,
4831,0,0.00649829,0.0211344,-0.00525465,-1488.53,589.023,276.997,,,,,,
4832,0,0.00462787,0.020255,-0.00519239,-1487.66,589.033,273.19,,,,,,
4833,0,0.00170018,0.0177172,-0.00527006,-1486.65,588.833,269.223,,,,,,
4834,0,0.000969772,0.0172174,-0.0052052,-1485.67,588.706,265.087,,,,,,
4835,0,-0.000814748,0.0151867,-0.00469066,-1484.72,588.55,260.859,,,,,,
4836,0,-0.0017569,0.0157494,-0.00526427,-1483.71,588.379,256.402,,,,,,
4837,0,-0.00349425,0.0161551,-0.00515918,-1482.56,588.175,251.79,,,,,,
4838,0,-0.00558301,0.016511,-0.00570692,-1481.5,588.025,246.914,,,,,,
4839,0,-0.00756013,0.0146908,-0.00573954,-1480.49,587.832,241.529,,,,,,
4840,0,-0.00945889,0.0141812,-0.00569478,-1479.44,587.62,235.877,,,,,,
4841,0,-0.00691997,0.0140473,-0.00632233,-1478.27,587.292,230.195,,,,,,
4842,0,0.00299297,0.0150537,-0.00521398,-1477.45,585.678,229.164,,,,,,
4843,0,0.016242,0.0168532,-0.00387028,-1477.22,583.543,231.496,,,,,,
4844,0,0.0280949,0.0196715,-0.00270727,-1476.93,581.513,234.398,,,,,,
4845,0,0.0372634,0.0205735,-0.00251949,-1476.72,579.567,236.112,,,,,,
4846,0,0.0481451,0.0240553,-0.00233032,-1476.45,577.638,237.901,,,,,,
4847,0,0.0578481,0.0243179,-0.000534812,-1476.36,575.724,238.881,,,,,,
4848,0,0.068848,0.0261678,-0.000556416,-1475.94,573.594,239.206,,,,,,
4849,0,0.0782012,0.0272406,0.000323629,-1475.88,571.81,239.138,,,,,,
4850,0,0.0852103,0.0290793,0.00106877,-1475.78,569.909,238.574,,,,,,
4851,0,0.0861408,0.0260128,0.00198314,-1475.76,568.634,237.932,,,,,,
4852,0,0.0827333,0.0226489,0.00264944,-1476.22,568.4,237.682,,,,,,
4853,0,0.0723717,0.0176757,0.00323636,-1476.81,568.572,237.261,,,,,,
4854,0,0.0604914,0.0135602,0.00343656,-1477.29,568.979,236.434,,,,,,
4855,0,0.0460934,0.00951083,0.00270571,-1477.88,569.585,235.155,,,,,,
4856,0,0.0306632,0.00822307,0.00156446,-1478.38,570.413,233.376,,,,,,
4857,0,0.0143354,0.00565398,0.000388593,-1478.83,571.569,231.359,,,,,,
4858,0,0.00111214,0.005991,-0.000743739,-1479.18,572.621,230.021,,,,,,
4859,0,-0.00217784,0.00557247,-0.00122597,-1479.25,573.053,230.623,,,,,,
4860,0,0.00309274,0.00497972,-0.0014847,-1479.13,573.339,232.025,,,,,,
4861,0,0.00775229,0.00546015,-0.00320287,-1479,573.496,232.892,,,,,,
4862,0,0.0112217,0.00560774,-0.00321341,-1478.97,573.621,233.165,,,,,,
4863,0,0.0135598,0.00494505,-0.00385209,-1478.87,573.76,232.799,,,,,,
4864,0,0.0159337,0.00507994,-0.00464689,-1478.73,573.919,231.757,,,,,,
4865,0,0.0146252,0.00623688,-0.00515917,-1478.56,574.254,230.951,,,,,,
4866,0,0.0086648,0.00832154,-0.00549993,-1478.48,574.823,230.776,,,,,,
4867,0,0.00388629,0.00926686,-0.00546999,-1478.35,575.444,230.957,,,,,,
4868,0,0.00213175,0.00771497,-0.00525633,-1478.28,576.12,231.411,,,,,,
4869,0,0.00225323,0.00732766,-0.00483378,-1478.35,576.686,231.647,,,,,,
4870,0,0.000969336,0.00658477,-0.00462329,-1478.49,577.127,231.59,,,,,,
4871,0,-0.000419695,0.0062268,-0.00452756,-1478.75,577.47,231.483,,,,,,
4872,0,-0.00141055,0.00546586,-0.00440912,-1479.04,577.564,231.391,,,,,,
4873,0,-0.000682895,0.00420664,-0.00473743,-1479.18,577.371,231.495,,,,,,
4874,0,0.000838006,0.00317922,-0.00465242,-1479.26,577.056,231.519,,,,,,
4875,0,0.00306279,0.00303271,-0.00483926,-1479.36,576.695,231.483,,,,,,
4876,0,0.00407103,0.00212921,-0.00462385,-1479.44,576.172,231.345,,,,,,
4877,0,0.00579988,0.0023881,-0.0044155,-1479.48,575.638,231.189,,,,,,
4878,0,0.00720594,0.00191628,-0.00400023,-1479.47,575.206,231.18,,,,,,
4879,0,0.00856316,0.00246153,-0.00396562,-1479.34,574.872,231.242,,,,,,
4880,0,0.0107804,0.0036056,-0.00328934,-1479.15,574.692,231.263,,,,,,
4881,0,0.0115043,0.00499422,-0.00343693,-1478.96,574.544,231.251,,,,,,
4882,0,0.0114987,0.00603346,-0.00365092,-1478.76,574.538,231.151,,,,,,
4883,0,0.0110165,0.00727094,-0.00388202,-1478.54,574.612,231.131,,,,,,
4884,0,0.0103248,0.00863318,-0.00425851,-1478.39,574.707,231.051,,,,,,
4885,0,0.00973856,0.00865563,-0.00481432,-1478.32,574.835,231.046,,,,,,
